sample_id,split,output_split,sample_date,sample_lon,sample_lat,GEOID,hazard_index,exposure_index,vulnerability_index,risk_score,risk_score_weighted,risk_hev_product,risk_tier,hazard_prob_mean,hazard_prob_p95,hazard_prob_max,hazard_pred_fire_frac,acs_population,acs_housing_units,asset_value_usd,risk_eal_usd,expected_property_loss_usd_weighted,expected_property_loss_usd_hev,expected_population_affected,expected_housing_units_affected,exposure_pop_density_km2,exposure_housing_density_km2,acs_median_home_value,road_nearest_dist_m,svi_rpl_themes
eval_eval_ndws64_meta_000.tfrecord_00000151,eval,validation,2020-02-24,-122.094521,39.629177,06021010502,0.0263027250766754,0.3009138916367458,0.3167,0.0025066346936121584,0.16676553002936145,0.0025066346936121584,very_low,0.0263027250766754,0.0504016391932964,0.620890736579895,0.01220703125,1378.0,697.0,252871600.0,633856.7255892162,42170266.403372675,633856.7255892162,3.454142607797554,1.7471243814476745,2.617244346465891,1.3238166251717896,362800.0,651.6926439057546,0.3167
eval_eval_ndws64_meta_000.tfrecord_00000152,eval,validation,2020-02-24,-122.112488,39.638161,06021010300,0.0251114461570978,0.26813327157863265,0.5394,0.0036318957460462864,0.20087570455213868,0.0036318957460462864,very_low,0.0251114461570978,0.0448691137135028,0.6174255609512329,0.01123046875,1933.0,1035.0,256059000.0,929979.592836866,51436032.03191608,929979.592836866,7.020454477107472,3.7590120971579064,0.7599142280525715,0.4068863042081797,247400.0,5.837103966275748,0.5394
eval_eval_ndws64_meta_000.tfrecord_00000153,eval,validation,2020-02-24,-122.103508,39.629177,06021010502,0.0259725749492645,0.30389827897215876,0.3167,0.002499719696087265,0.16749577116627987,0.002499719696087265,very_low,0.0259725749492645,0.0485533252358436,0.6205466389656067,0.01171875,1378.0,697.0,252871600.0,632108.1191011005,42354923.64805105,632108.1191011005,3.4446137412082516,1.7423046281728238,2.617244346465891,1.3238166251717896,362800.0,49.97031247806384,0.3167
eval_eval_ndws64_meta_000.tfrecord_00000154,eval,validation,2020-02-24,-122.139435,39.629177,06021010300,0.0246684495359659,0.24501403642430333,0.5394,0.0032601963824576865,0.19371843569527394,0.0032601963824576865,very_low,0.0246684495359659,0.0477183982729911,0.5987493991851807,0.010009765625,1933.0,1035.0,256059000.0,834802.6254957328,49603348.92569615,834802.6254957328,6.3019596072907085,3.3743032558437056,0.7599142280525715,0.4068863042081797,247400.0,161.74600150298323,0.5394
eval_eval_ndws64_meta_000.tfrecord_00000155,eval,validation,2020-02-24,-122.148422,39.629177,06021010300,0.0243921875953674,0.24427728588990028,0.5394,0.003213991912235738,0.1933592795646538,0.003213991912235738,very_low,0.0243921875953674,0.045343279838562,0.5876263380050659,0.009033203125,1933.0,1035.0,256059000.0,822971.5550551709,49511383.76604568,822971.5550551709,6.212646366351682,3.326481629163989,0.7599142280525715,0.4068863042081797,247400.0,594.4503827902046,0.5394
eval_eval_ndws64_meta_000.tfrecord_00000156,eval,validation,2020-02-24,-122.112488,39.620197,06021010502,0.0261134915053844,0.30110417033841436,0.3167,0.002490174474256346,0.1667279968542165,0.002490174474256346,very_low,0.0261134915053844,0.0479120351374149,0.6210612058639526,0.01171875,1378.0,697.0,252871600.0,629694.403584361,42160775.32932069,629694.403584361,3.4314604255252448,1.735651608556673,2.617244346465891,1.3238166251717896,362800.0,371.3956559906161,0.3167
eval_eval_ndws64_meta_000.tfrecord_00000157,eval,validation,2020-02-24,-122.121468,39.638161,06021010300,0.024796687066555,0.3007787727655613,0.5394,0.004023016246183525,0.21051197536294589,0.004023016246183525,very_low,0.024796687066555,0.0441129617393016,0.6129584312438965,0.01025390625,1933.0,1035.0,256059000.0,1030129.5169815072,53903485.89946056,1030129.5169815072,7.776490403872754,4.163821814799948,0.7599142280525715,0.4068863042081797,247400.0,1.90603258033751,0.5394
test_test_ndws64_meta_000.tfrecord_00000000,test,test,2020-07-27,-116.174622,37.024063,06027000800,0.0976499915122985,0.21003397146474428,0.6064,0.012437152137893268,0.23311518719557256,0.012437152137893268,moderate,0.0976499915122985,0.4841544926166534,0.7622639536857605,0.047607421875,3115.0,2075.0,326812500.0,4064616.7830652436,76184957.11535306,4064616.7830652436,38.74172890953753,25.807090686128532,0.1755530885068443,0.1169414634515897,157500.0,64831.17739812946,0.6064
test_test_ndws64_meta_000.tfrecord_00000001,test,test,2020-07-27,-121.37587,41.677338,06049000200,0.1035922765731811,0.23323362780965304,0.6201,0.014982361656746677,0.24578622662948646,0.014982361656746677,moderate,0.1035922765731811,0.3662407994270324,0.7308159470558167,0.033203125,1602.0,1032.0,147988800.0,2217221.7227479527,36373608.73542575,2217221.7227479527,24.001743374108177,15.46179722976257,0.6649057135516475,0.4283287742729714,143400.0,325.739473337044,0.6201
test_test_ndws64_meta_000.tfrecord_00000002,test,test,2020-07-27,-121.393837,41.695305,06049000200,0.1046313494443893,0.2328395697755393,0.6201,0.01510707363343171,0.24618754565485645,0.01510707363343171,moderate,0.1046313494443893,0.3751845061779022,0.7192873954772949,0.033935546875,1602.0,1032.0,147988800.0,2235677.6985231987,36432999.45640742,2235677.6985231987,24.2015319607576,15.590499989701526,0.6649057135516475,0.4283287742729714,143400.0,1486.3912489153354,0.6201
test_test_ndws64_meta_000.tfrecord_00000003,test,test,2020-07-27,-116.165642,37.015079,06027000800,0.0958453565835952,0.210033979034129,0.6064,0.012207305971455737,0.23221287200203633,0.012207305971455737,moderate,0.0958453565835952,0.4702265858650207,0.7566444277763367,0.046875,3115.0,2075.0,326812500.0,3989500.182796378,75890069.2311655,3989500.182796378,38.02575810108462,25.330159890770656,0.1755530885068443,0.1169414634515897,157500.0,64638.927122335575,0.6064
test_test_ndws64_meta_000.tfrecord_00000004,test,test,2020-07-27,-121.348923,41.704288,06049000200,0.1023680716753006,0.23280384475261381,0.6201,0.014778025180937689,0.24504518926343444,0.014778025180937689,moderate,0.1023680716753006,0.3629138469696045,0.7201163172721863,0.032958984375,1602.0,1032.0,147988800.0,2186982.2128967512,36263943.504868545,2186982.2128967512,23.674396339862177,15.250921986727695,0.6649057135516475,0.4283287742729714,143400.0,2192.928669785525,0.6201
test_test_ndws64_meta_000.tfrecord_00000005,test,test,2020-07-27,-121.5196,41.686321,06093000100,0.0970550402998924,0.24874990210562442,0.8146,0.019666424922656987,0.28607249078163355,0.019666424922656987,high,0.0970550402998924,0.4530664384365082,0.7894849181175232,0.045654296875,1097.0,584.0,51742400.0,1017588.024918087,14802077.247019596,1017588.024918087,21.574068140154715,11.485192154831681,1.2749805000042562,0.678749874204636,88600.0,34.22615544184127,0.8146
test_test_ndws64_meta_000.tfrecord_00000006,test,test,2020-07-27,-120.109245,39.916641,06063000300,0.0902945101261138,0.298622983345386,0.5622,0.015159169791585205,0.2471741500666727,0.015159169791585205,moderate,0.0902945101261138,0.4900911450386047,0.7008630037307739,0.0478515625,4484.0,2985.0,639088500.0,9688051.083349502,157966156.80488476,9688051.083349502,67.97371734546806,45.25012182788184,2.6480128640606666,1.7627828722616168,214100.0,546.1455468588161,0.5622
test_test_ndws64_meta_000.tfrecord_00000007,test,test,2020-07-27,-121.330956,41.722252,06049000200,0.0936893373727798,0.23278378264247038,0.6201,0.013523983110914085,0.240699803479131,0.013523983110914085,moderate,0.0936893373727798,0.3687450289726257,0.7268689870834351,0.03466796875,1602.0,1032.0,147988800.0,2001398.0318044424,35620875.07711242,2001398.0318044424,21.665420943684364,13.956750570463337,0.6649057135516475,0.4283287742729714,143400.0,2991.0850136687773,0.6201
test_test_ndws64_meta_000.tfrecord_00000008,test,test,2020-07-27,-114.656471,32.586388,06025940000,0.038518663495779,0.38934973248247856,0.927,0.013902433440744683,0.3214642514926331,0.013902433440744683,moderate,0.038518663495779,0.1822405755519867,0.698419451713562,0.025146484375,1705.0,1165.0,57551000.0,800098.9469482972,18500589.137652528,800098.9469482972,23.703649016469683,16.196334958467556,14.951494108506246,10.216123540416293,49400.0,15891.588969201275,0.927
test_test_ndws64_meta_000.tfrecord_00000009,test,test,2020-07-27,-121.52858,41.677338,06093000100,0.0940577611327171,0.2444125112706971,0.8146,0.018726752728960426,0.2832726339475677,0.018726752728960426,high,0.0940577611327171,0.4547575414180755,0.7969892024993896,0.0458984375,1097.0,584.0,51742400.0,968967.130402962,14657205.934768626,968967.130402962,20.54324774366959,10.936423593712888,1.2749805000042562,0.678749874204636,88600.0,474.9982001280607,0.8146
test_test_ndws64_meta_000.tfrecord_00000010,test,test,2020-07-27,-121.402817,41.686321,06049000200,0.1045065522193908,0.23307705790712027,0.6201,0.015104445236426043,0.24619639348183148,0.015104445236426043,moderate,0.1045065522193908,0.394012302160263,0.7271479964256287,0.0341796875,1602.0,1032.0,147988800.0,2235288.7252044063,36434308.83570406,2235288.7252044063,24.19732126875452,15.587787483991676,0.6649057135516475,0.4283287742729714,143400.0,472.5663930403322,0.6201
test_test_ndws64_meta_000.tfrecord_00000011,test,test,2020-07-27,-120.082298,39.907658,06035040600,0.0930900499224662,0.28011626603310075,0.4684,0.012214015819382014,0.2242599047711633,0.012214015819382014,moderate,0.0930900499224662,0.5070252418518066,0.7485393285751343,0.052490234375,3305.0,1448.0,215462400.0,2631661.162082015,48319577.3057663,2631661.162082015,40.367322283057554,17.685894906465155,2.4973749981826967,1.094160059718168,148800.0,1328.9772719608472,0.4684
test_test_ndws64_meta_000.tfrecord_00000012,test,test,2020-07-27,-120.109245,39.898674,06063000300,0.0953164994716644,0.2993916799898091,0.5622,0.016043482795435493,0.24991575373277494,0.016043482795435493,high,0.0953164994716644,0.4953712821006775,0.7063537836074829,0.048583984375,4484.0,2985.0,639088500.0,10253205.354510676,159718284.17944854,10253205.354510676,71.93897685473276,47.88979614437495,2.6480128640606666,1.7627828722616168,214100.0,153.16818296722715,0.5622
test_test_ndws64_meta_000.tfrecord_00000013,test,test,2020-07-27,-121.187225,37.068981,06047002100,0.1477454751729965,0.29995387001786694,0.7131,0.03160232937346885,0.3064788985918583,0.03160232937346885,very_high,0.1477454751729965,0.6149033308029175,0.7768858671188354,0.07958984375,4214.0,1504.0,533619200.0,16863609.71840695,163543024.68346855,16863609.71840695,133.17221597979773,47.52990337769715,2.9507599716267974,1.0531426192042486,354800.0,437.2287500812794,0.7131
test_test_ndws64_meta_000.tfrecord_00000014,test,test,2020-07-27,-121.483665,41.731236,06093000100,0.0963906347751617,0.2441919447549905,0.8146,0.01917390537133576,0.284372900814078,0.01917390537133576,high,0.0963906347751617,0.4376369714736938,0.7382779717445374,0.041015625,1097.0,584.0,51742400.0,992103.8812858034,14714136.38308235,992103.8812858034,21.033774192355327,11.197560736860083,1.2749805000042562,0.678749874204636,88600.0,1307.754929193531,0.8146
test_test_ndws64_meta_000.tfrecord_00000015,test,test,2020-07-27,-121.456718,41.821068,06049000200,0.0674382001161575,0.2334145086963336,0.6201,0.009761027800871064,0.22776345266697884,0.009761027800871064,moderate,0.0674382001161575,0.3122539222240448,0.7189895510673523,0.0283203125,1602.0,1032.0,147988800.0,1444522.7910175477,33706440.044043,1444522.7910175477,15.637166536995444,10.073380690498938,0.6649057135516475,0.4283287742729714,143400.0,239.570403250034,0.6201
test_test_ndws64_meta_000.tfrecord_00000016,test,test,2020-07-27,-121.51062,41.65937,06093001200,0.0887818410992622,0.23150312972994688,0.4621,0.00949766795128947,0.20626185946861517,0.00949766795128947,moderate,0.0887818410992622,0.4426124095916748,0.7934973239898682,0.04296875,1127.0,1178.0,263283000.0,2500574.5112193455,54305241.146475405,2500574.5112193455,10.703871781103233,11.188252846618996,0.3531808013581377,0.3691632511090383,223500.0,92.16524083044452,0.4621
test_test_ndws64_meta_000.tfrecord_00000017,test,test,2020-07-27,-120.082298,39.916641,06035040600,0.0909308791160583,0.28037417065210335,0.4684,0.011941703343140677,0.22325769075366014,0.011941703343140677,moderate,0.0909308791160583,0.502390444278717,0.7570480704307556,0.05078125,3305.0,1448.0,215462400.0,2572988.062401114,48103637.86824142,2572988.062401114,39.467329549079935,17.2915864408677,2.4973749981826967,1.094160059718168,148800.0,430.9753730094724,0.4684
test_test_ndws64_meta_000.tfrecord_00000018,test,test,2020-07-27,-121.492653,41.821068,06093000100,0.0712703019380569,0.24429109000299862,0.8146,0.014182756012513842,0.27184247796992805,0.014182756012513842,moderate,0.0712703019380569,0.3216047286987304,0.7387503981590271,0.030029296875,1097.0,584.0,51742400.0,733849.8347018962,14065782.232111204,733849.8347018962,15.558483345727684,8.282729511308084,1.2749805000042562,0.678749874204636,88600.0,731.6202038768834,0.8146
test_test_ndws64_meta_000.tfrecord_00000019,test,test,2020-07-27,-121.411804,41.686321,06049000200,0.1027722954750061,0.23924389071224061,0.6201,0.015246797937041133,0.24717931495117523,0.015246797937041133,moderate,0.1027722954750061,0.4048485159873962,0.7306855916976929,0.0341796875,1602.0,1032.0,147988800.0,2256355.330545193,36579770.20444648,2256355.330545193,24.425370295139896,15.73469547102645,0.6649057135516475,0.4283287742729714,143400.0,24.32524999029828,0.6201
test_test_ndws64_meta_000.tfrecord_00000020,test,test,2020-07-27,-116.201576,37.024063,06027000800,0.1036157310009002,0.21003403513186525,0.6064,0.013196980163699829,0.2360980760400097,0.013196980163699829,moderate,0.1036157310009002,0.5154926776885986,0.7775634527206421,0.052490234375,3115.0,2075.0,326812500.0,4312938.07974915,77159802.47582567,4312938.07974915,41.10859320992497,27.383733839677145,0.1755530885068443,0.1169414634515897,157500.0,63248.90723315146,0.6064
test_test_ndws64_meta_000.tfrecord_00000021,test,test,2020-07-27,-121.483665,41.722252,06093000100,0.1002942696213722,0.244177624479499,0.8146,0.01994924160501621,0.2863204221545358,0.01994924160501621,high,0.1002942696213722,0.4403569996356964,0.7435194253921509,0.0419921875,1097.0,584.0,51742400.0,1032221.6388233907,14814905.811288852,1032221.6388233907,21.884318040702784,11.650357097329467,1.2749805000042562,0.678749874204636,88600.0,1475.4600530180148,0.8146
test_test_ndws64_meta_000.tfrecord_00000022,test,test,2020-07-27,-121.357903,41.686321,06049000200,0.1048511490225792,0.23305560281993548,0.6201,0.015152855214702632,0.24636225535727024,0.015152855214702632,moderate,0.1048511490225792,0.3630319535732269,0.7226848602294922,0.032470703125,1602.0,1032.0,147988800.0,2242452.859797585,36458854.535615996,2242452.859797585,24.274874053953617,15.637746581573117,0.6649057135516475,0.4283287742729714,143400.0,503.6412267233695,0.6201
test_test_ndws64_meta_000.tfrecord_00000023,test,test,2020-07-27,-120.037376,39.934605,06035040600,0.0950862839818,0.28010693208502196,0.4684,0.012475518902405155,0.2252552216164066,0.012475518902405155,moderate,0.0950862839818,0.5249212980270386,0.7972509264945984,0.053955078125,3305.0,1448.0,215462400.0,2688005.2439575805,48534030.66200285,2688005.2439575805,41.23158997244904,18.064551370682665,2.4973749981826967,1.094160059718168,148800.0,1437.1798819021549,0.4684
test_test_ndws64_meta_000.tfrecord_00000024,test,test,2020-07-27,-121.348923,41.686321,06049000200,0.1039681732654571,0.23291995042305833,0.6201,0.015016503918967302,0.24588007175964605,0.015016503918967302,moderate,0.1039681732654571,0.3623546063899994,0.7230698466300964,0.032470703125,1602.0,1032.0,147988800.0,2222274.3951632683,36387496.76362391,2222274.3951632683,24.056439278185618,15.497032044374256,0.6649057135516475,0.4283287742729714,143400.0,861.461360061759,0.6201
test_test_ndws64_meta_000.tfrecord_00000025,test,test,2020-07-27,-120.091278,39.898674,06035040600,0.0952779576182365,0.28009314735281604,0.4684,0.012500051695804612,0.22534692301496306,0.012500051695804612,moderate,0.0952779576182365,0.5012357234954834,0.7262517213821411,0.050537109375,3305.0,1448.0,215462400.0,2693291.1385021317,48553788.86541918,2693291.1385021317,41.31267085463424,18.10007485552508,2.4973749981826967,1.094160059718168,148800.0,1633.5753259296937,0.4684
test_test_ndws64_meta_000.tfrecord_00000026,test,test,2020-07-27,-121.492653,41.740219,06093000100,0.0924714207649231,0.24473944889367913,0.8146,0.01843554215166201,0.2825775450505653,0.01843554215166201,high,0.0924714207649231,0.4422343969345093,0.7377688884735107,0.0419921875,1097.0,584.0,51742400.0,953899.1962281563,14621240.367024371,953899.1962281563,20.223789740373224,10.766356616570613,1.2749805000042562,0.678749874204636,88600.0,243.9609529695316,0.8146
test_test_ndws64_meta_000.tfrecord_00000027,test,test,2020-07-27,-121.51062,41.731236,06093000100,0.098060742020607,0.25698239306823584,0.8146,0.020527825628999335,0.28904508893077424,0.020527825628999335,high,0.098060742020607,0.4631336629390716,0.7521969079971313,0.045166015625,1097.0,584.0,51742400.0,1062158.9648259352,14955886.609491693,1062158.9648259352,22.51902471501227,11.988250167335611,1.2749805000042562,0.678749874204636,88600.0,11.774369163755622,0.8146
test_test_ndws64_meta_000.tfrecord_00000028,test,test,2020-07-27,-114.665451,32.586388,06025940000,0.0389054864645004,0.3893499370564845,0.927,0.014042055750559466,0.32165772434919554,0.014042055750559466,moderate,0.0389054864645004,0.1845756620168686,0.6986176371574402,0.02490234375,1705.0,1165.0,57551000.0,808134.3505004479,18511723.69402055,808134.3505004479,23.941705054703892,16.35899494940178,14.951494108506246,10.216123540416293,49400.0,15584.488522804975,0.927
test_test_ndws64_meta_000.tfrecord_00000029,test,test,2020-07-27,-120.073311,39.925621,06035040600,0.0906838625669479,0.28024607957308384,0.4684,0.011903822498373904,0.2230957551553991,0.011903822498373904,moderate,0.0906838625669479,0.5053877830505371,0.7750335335731506,0.05126953125,3305.0,1448.0,215462400.0,2564826.1646736376,48068746.83559466,2564826.1646736376,39.34213335712575,17.236734977645412,2.4973749981826967,1.094160059718168,148800.0,648.9249337450848,0.4684
test_test_ndws64_meta_000.tfrecord_00000030,test,test,2020-07-27,-121.52858,41.812084,06093000100,0.0783713683485984,0.2446882302134642,0.8146,0.015621218787241976,0.27551215323833844,0.015621218787241976,high,0.0783713683485984,0.3883103132247925,0.740718424320221,0.035400390625,1097.0,584.0,51742400.0,808279.3509769893,14255660.037719402,808279.3509769893,17.136477009604448,9.122791771749315,1.2749805000042562,0.678749874204636,88600.0,264.12063634944093,0.8146
test_test_ndws64_meta_000.tfrecord_00000031,test,test,2020-07-27,-121.339935,41.686321,06049000200,0.1013475656509399,0.2340227495044158,0.6201,0.014707306064508511,0.24490060767679467,0.014707306064508511,moderate,0.1013475656509399,0.3615145981311798,0.7249152660369873,0.03271484375,1602.0,1032.0,147988800.0,2176516.575719337,36242547.049359635,2176516.575719337,23.561104315342636,15.177939858572783,0.6649057135516475,0.4283287742729714,143400.0,126.5008387496777,0.6201
test_test_ndws64_meta_000.tfrecord_00000032,test,test,2020-07-27,-121.38485,41.704288,06049000200,0.1059208214282989,0.23281080630506165,0.6201,0.015291363292738485,0.24682365260566796,0.015291363292738485,moderate,0.1059208214282989,0.3701658546924591,0.7133038640022278,0.033203125,1602.0,1032.0,147988800.0,2262950.504056417,36527136.16072968,2262950.504056417,24.496763994967054,15.780686918106117,0.6649057135516475,0.4283287742729714,143400.0,2007.0545063089016,0.6201
test_test_ndws64_meta_000.tfrecord_00000033,test,test,2020-07-27,-121.465698,41.713272,06093000100,0.1017035245895385,0.24420698931278284,0.8146,0.020231985222528465,0.2870338590886041,0.020231985222528465,high,0.1017035245895385,0.4345396757125854,0.7404691576957703,0.040283203125,1097.0,584.0,51742400.0,1046851.4721781568,14851820.75050619,1046851.4721781568,22.194487789113726,11.815479369956623,1.2749805000042562,0.678749874204636,88600.0,1168.2297636295746,0.8146
test_test_ndws64_meta_000.tfrecord_00000034,test,test,2020-07-27,-121.465698,41.704288,06093000100,0.1022946089506149,0.24436658030349512,0.8146,0.02036286882127813,0.287377278566356,0.02036286882127813,high,0.1022946089506149,0.4380548298358917,0.745358943939209,0.041259765625,1097.0,584.0,51742400.0,1053623.7036981017,14869590.098491818,1053623.7036981017,22.338067096942112,11.891915391626428,1.2749805000042562,0.678749874204636,88600.0,547.7030153860493,0.8146
test_test_ndws64_meta_000.tfrecord_00000035,test,test,2020-07-27,-120.073311,39.916641,06035040600,0.0913987904787063,0.28016296248233746,0.4684,0.011994110787221396,0.2234282839840544,0.011994110787221396,moderate,0.0913987904787063,0.5127336978912354,0.7683420777320862,0.051513671875,3305.0,1448.0,215462400.0,2584279.8960806113,48140394.29508592,2584279.8960806113,39.64053615176672,17.367472419896583,2.4973749981826967,1.094160059718168,148800.0,965.2763786055854,0.4684
test_test_ndws64_meta_000.tfrecord_00000036,test,test,2020-07-27,-121.537567,41.695305,06093000100,0.0965424701571464,0.24964684851259936,0.8146,0.019633100979848973,0.286085289632353,0.019633100979848973,high,0.0965424701571464,0.4672665297985077,0.792330265045166,0.046630859375,1097.0,584.0,51742400.0,1015863.7641397375,14802739.490273064,1015863.7641397375,21.537511774894323,11.4657309722318,1.2749805000042562,0.678749874204636,88600.0,28.56478696162112,0.8146
test_test_ndws64_meta_000.tfrecord_00000037,test,test,2020-07-27,-121.339935,41.731236,06049000200,0.0897310301661491,0.23278174529862017,0.6201,0.01295249117648293,0.23872003867266062,0.01295249117648293,moderate,0.0897310301661491,0.3643551766872406,0.7249886393547058,0.034423828125,1602.0,1032.0,147988800.0,1916823.626218297,35327892.05912064,1916823.626218297,20.749890864725653,13.366970894130384,0.6649057135516475,0.4283287742729714,143400.0,3105.867580384795,0.6201
test_test_ndws64_meta_000.tfrecord_00000038,test,test,2020-07-27,-120.037376,39.925621,06035040600,0.0946900472044944,0.28014094109747795,0.4684,0.012425040205824595,0.2250673059314906,0.012425040205824595,moderate,0.0946900472044944,0.5259847640991211,0.7975311875343323,0.05419921875,3305.0,1448.0,215462400.0,2677128.9828434614,48493541.8975332,2677128.9828434614,41.06475788025029,17.991458218034015,2.4973749981826967,1.094160059718168,148800.0,1108.3386293255458,0.4684
test_test_ndws64_meta_000.tfrecord_00000039,test,test,2020-07-27,-121.483665,41.812084,06093000100,0.0710465013980865,0.24414928829917307,0.8146,0.01413001311217756,0.2716880371887952,0.01413001311217756,moderate,0.0710465013980865,0.3217242360115051,0.7320643067359924,0.02978515625,1097.0,584.0,51742400.0,731120.7904555361,14057791.095437517,731120.7904555361,15.500624384058783,8.251927657511695,1.2749805000042562,0.678749874204636,88600.0,1976.997978637626,0.8146
test_test_ndws64_meta_000.tfrecord_00000040,test,test,2020-07-27,-116.156654,37.024063,06027000800,0.0932286232709884,0.21003392967664106,0.6064,0.011874023976634576,0.23090449053848655,0.011874023976634576,moderate,0.0932286232709884,0.4569162130355835,0.7469954490661621,0.042236328125,3115.0,2075.0,326812500.0,3880579.4608638873,75462473.81410913,3880579.4608638873,36.9875846872167,24.638599751516747,0.1755530885068443,0.1169414634515897,157500.0,65913.45547710056,0.6064
test_test_ndws64_meta_000.tfrecord_00000041,test,test,2020-07-27,-121.52858,41.695305,06093000100,0.0983719825744628,0.24437616545690066,0.8146,0.019582794923145342,0.2854188409243016,0.019582794923145342,high,0.0983719825744628,0.4749867916107178,0.789145290851593,0.045654296875,1097.0,584.0,51742400.0,1013260.8080313555,14768255.834641583,1013260.8080313555,21.48232603069044,11.43635223511688,1.2749805000042562,0.678749874204636,88600.0,530.7533330737589,0.8146
test_test_ndws64_meta_000.tfrecord_00000042,test,test,2020-07-27,-120.064331,39.925621,06035040600,0.0921967700123786,0.28011003579121435,0.4684,0.012096542672684008,0.22381139574355358,0.012096542672684008,moderate,0.0921967700123786,0.5127796530723572,0.7845802903175354,0.052490234375,3305.0,1448.0,215462400.0,2606350.115958911,48222940.47425584,2606350.115958911,39.97907353322064,17.515793790046445,2.4973749981826967,1.094160059718168,148800.0,1399.2981985813076,0.4684
test_test_ndws64_meta_000.tfrecord_00000043,test,test,2020-07-27,-121.196205,37.077965,06047002100,0.1488358229398727,0.3009924839058113,0.7131,0.03194578470752144,0.3073356566416797,0.03194578470752144,very_high,0.1488358229398727,0.6198326945304871,0.7841987609863281,0.077392578125,4214.0,1504.0,533619200.0,17046884.078999825,164000207.22860783,17046884.078999825,134.61953675749535,48.04646020011225,2.9507599716267974,1.0531426192042486,354800.0,115.5973189750127,0.7131
test_test_ndws64_meta_000.tfrecord_00000044,test,test,2020-07-28,-123.415047,41.165298,06105000200,0.1350852251052856,0.2630891762072968,0.401,0.014251323696881462,0.22666936541483185,0.014251323696881462,moderate,0.1350852251052856,0.5598939657211304,0.7187204957008362,0.061279296875,1912.0,1518.0,504127800.0,7184488.462396719,114270328.51397526,7184488.462396719,27.248530908437356,21.633509371866058,0.9850662594927568,0.7820766641788729,332100.0,5916.522223414881,0.401
test_test_ndws64_meta_000.tfrecord_00000045,test,test,2020-07-28,-121.600449,41.830051,06093000100,0.1161139011383056,0.2446876682093648,0.8146,0.023144121712836644,0.2943832510319623,0.023144121712836644,high,0.1161139011383056,0.4870565533638,0.7400902509689331,0.0478515625,1097.0,584.0,51742400.0,1197532.4033142787,15232095.928196205,1197532.4033142787,25.3891015189818,13.5161670802966,1.2749805000042562,0.678749874204636,88600.0,264.3602622906789,0.8146
test_test_ndws64_meta_000.tfrecord_00000046,test,test,2020-07-28,-121.52858,41.740219,06093000100,0.1365469694137573,0.2451377772723451,0.8146,0.027266959640690987,0.3047348178885822,0.027266959640690987,high,0.1365469694137573,0.5142397284507751,0.756467342376709,0.052978515625,1097.0,584.0,51742400.0,1410857.9325124894,15767710.841118176,1410857.9325124894,29.911854725838012,15.923904430163537,1.2749805000042562,0.678749874204636,88600.0,152.93168347072154,0.8146
test_test_ndws64_meta_000.tfrecord_00000047,test,test,2020-07-28,-121.546547,41.65937,06093001200,0.1000103279948234,0.23152977286443263,0.4621,0.010700095795281831,0.2118840958567415,0.010700095795281831,moderate,0.1000103279948234,0.4640476703643799,0.8053869009017944,0.046875,1127.0,1178.0,263283000.0,2817153.321269186,55785480.40945047,2817153.321269186,12.059007961282624,12.604712846841997,0.3531808013581377,0.3691632511090383,223500.0,90.78446450076922,0.4621
test_test_ndws64_meta_000.tfrecord_00000048,test,test,2020-07-28,-122.337067,40.796989,06089012500,0.2272514104843139,0.27328149163708676,0.4459,0.02769199721702482,0.284790152733283,0.02769199721702482,high,0.2272514104843139,0.5767586827278137,0.7093600630760193,0.07275390625,1531.0,1182.0,282852600.0,7832753.412028235,80553635.1550062,7832753.412028235,42.396447739265,32.73194071052334,1.2581963014086175,0.9713834279980316,239300.0,24.39434189013464,0.4459
test_test_ndws64_meta_000.tfrecord_00000049,test,test,2020-07-28,-122.364014,40.796989,06089012500,0.2264654785394668,0.2669358534119516,0.4459,0.02695543790331802,0.2824934952933189,0.02695543790331802,high,0.2264654785394668,0.567432701587677,0.7112192511558533,0.06689453125,1531.0,1182.0,282852600.0,7624415.69509205,79904019.62680301,7624415.69509205,41.26877542997989,31.8613276017219,1.2581963014086175,0.9713834279980316,239300.0,1085.3221469194982,0.4459
test_test_ndws64_meta_000.tfrecord_00000050,test,test,2020-07-28,-123.406059,41.165298,06105000200,0.1314531415700912,0.2630873749749077,0.401,0.013868048441099963,0.2248527832775179,0.013868048441099963,moderate,0.1314531415700912,0.5562773942947388,0.7101508975028992,0.06103515625,1912.0,1518.0,504127800.0,6991268.750905154,113354538.9575719,6991268.750905154,26.51570861938313,21.051697533589742,0.9850662594927568,0.7820766641788729,332100.0,6325.186387262639,0.401
test_test_ndws64_meta_000.tfrecord_00000051,test,test,2020-07-28,-121.591469,41.803101,06093000100,0.1128490418195724,0.24433442021043517,0.8146,0.022460888579413307,0.29264484697291676,0.022460888579413307,high,0.1128490418195724,0.5074724555015564,0.7441492080688477,0.051513671875,1097.0,584.0,51742400.0,1162180.281231435,15142146.730011448,1162180.281231435,24.639594771616398,13.117158930377371,1.2749805000042562,0.678749874204636,88600.0,613.4127630299328,0.8146
